Time,reviews_id,Reviews,id_user,user name,order_id,items_id,shop_id,rating status,scores,shipping
Sat Dec 18 12:17:40 2021,6951133995,Shop đã đổi lại hàng cho mình. Hơi buồn vì mang ko vừa nhưng 5 sao về dịch vụ. Sẽ tiếp tục ủng hộ,14342806,c*****i,93016943030587,12145208968,241280710,1,5,vn
Tue Dec 28 19:09:01 2021,7058233076,,68738719,lkthanhh,93687445333932,3422188753,237816484,1,5,vn
Fri Dec 24 13:22:13 2021,7019087474,,64694772,ngocnhung27298,92943898372864,3422188753,237816484,1,5,vn
Tue Dec 21 23:49:28 2021,6992079188,,7822794,hongvan199,93342507369483,3422188753,237816484,1,5,vn
Sun Dec 26 20:17:20 2021,7039354415,,277538259,r*****k,93405331479158,3422188753,237816484,1,5,vn
Tue Dec 28 10:55:16 2021,7053344578,,301972985,ct_2812.,94316791081242,3422188753,237816484,1,5,vn
Wed Dec 22 08:31:03 2021,6994077985,,46192063,shopthuytay,93013885111912,3422188753,237816484,1,5,vn
Mon Feb  8 20:52:51 2021,4041881987,"Giày đẹp như hình, giao hàng siêu nhanh. Cảm ơn shop pppppppppppppppll",63146226,thuhien7899,65538812430288,4224421385,21244515,1,5,vn
Tue Dec 22 12:44:14 2020,3684538838,"Sản phẩm ok, phù hợp với giá tiền, đóng gói sản phẩm chắc chắn:)))❤️❤️",55392264,k*****6,61411660395999,4224421385,21244515,1,5,vn
Wed Aug 12 11:44:19 2020,2826967181,"Rất hài lòng về sản phẩm, rất rẻ mà siêu ưng ý, sẽ ủng hộ shop lần tới ",33681353,phuonggdii,50736642643314,4224421385,21244515,1,5,vn
Sat Nov 14 14:42:41 2020,3382960194,"Hàng đẹp chất lượng tốt
Đáng tiền
Mua đúng lúc sale nên giá rẻ vô cùng",12903158,n*****d,58760982207563,4224421385,21244515,1,5,vn
Tue Sep 15 00:33:11 2020,3008547124,chat luong san pham ok dong goi sp chac chan giao hang nhanh hai long,69195829,v*****m,53361131179364,4224421385,21244515,1,5,vn
Sat Mar 27 11:11:06 2021,4389005489,Đôi giày xinh xẻo lắm nè :3 mà đặt size 40 nên hơi rộng 1 tí :< ...,31119757,t*****1,70283767441370,4224421385,21244515,1,5,vn
Sat Jul 17 17:58:29 2021,5412479068,Hàng đẹp giá quá rẻ,105395914,thao_b,80051500477587,2941253306,310559163,1,5,vn
Wed Jul 21 09:36:13 2021,5443421834,,39140081,thuptn1,80052839491487,2941253306,310559163,1,4,vn
Sat May 29 20:03:08 2021,4928985637,Dgoskdiplloljghxucujfgshdrgrraizjcyxbb hvjghchch,314748617,minhphunghp,75543515376116,2941253306,310559163,1,5,vn
Mon Jul 19 14:36:17 2021,5428364028,Dép như hình nhưng ko phải loại tổ ong truyền thống,88268700,hlequang,79344383578467,2941253306,310559163,1,5,vn
Mon Jun  7 09:40:11 2021,4999688138,Rất hài lòng,110259980,quynhbi2910,75488855451101,2941253306,310559163,1,5,vn
Sat Jul 17 10:19:06 2021,5407785173,Đã nhận hàng,336466810,hai_yen.2503,79999456326066,2941253306,310559163,1,5,vn
Mon Jul 26 22:32:22 2021,5495884304,Chất lượng tuyệt giao hàng nhanh........................,161675965,a*****0,80874595227037,6005941533,31580323,1,5,vn
Mon Nov 30 15:22:10 2020,3503623166,"Giày đẹp giống hình giá rẻ giao hàng nhanh,các bạn nên dặt nhỏ hơn 1 size do giầy co giãn nhiều",48819128,thuhuongvtv,60221127166975,6005941533,31580323,1,5,vn
Sat Oct  3 15:05:05 2020,3115284746,"Giày đẹp, dày dặn, m rất hài lòng, cho shop 5* nha, cảm ơn shop nhé ",309519767,qtmxpjae5w,53749334050415,6005941533,31580323,1,5,vn
Tue Jul 14 11:47:06 2020,2685067866,"Shop giao hàng nhanh, hàng đáng đồng tiền và vượt quá mong đợi. Giày đóng gói sơ sài nhưng không mất form, chắc do giày vải đế nhựa.  Túi dễ thương như hình. ",257959201,thao900214,48088465288851,6005941533,31580323,1,5,vn
Mon Mar 22 18:00:52 2021,4354022140,Sản phẩm giá rẻ. Hình thức đẹp. Sẽ theo dõi và tiếp tục ủng hộ shop zzzzzzzzzzzzzzzzzzzzzzzaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaazzzzzzzzzzzzzeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,141954890,gianglam7579,69912989410555,6005941533,31580323,1,5,vn
Thu Jun 25 21:33:46 2020,2597744599,"Giầy đi êm, dẻo, mềm ... nói chung đi tập thể dục cũng được..",65501798,thuytran9,46559887371771,6005941533,31580323,1,5,vn
Sat Jan  9 18:30:57 2021,3814438650,,22245102,nguyenvanqn99,63344905195049,4904041860,62601080,1,5,vn
Wed Jan 13 14:58:10 2021,3840618795,Bình thường,262397280,huongpolice,63970216118723,4904041860,62601080,1,5,vn
Mon Jan 11 12:41:47 2021,3824916103,dép đẹp dày-ấm chất ưng ý lắm ,354291082,trang_hop00,63719028583785,4904041860,62601080,1,5,vn
Tue Dec 15 19:59:53 2020,3619369643,"Dép đẹp và êm chân lắm 
Rẻ nữa",84738465,huyspe05,61485777439826,4904041860,62601080,1,5,vn
Fri Jan  1 10:28:32 2021,3755295188,,16278261,h*****q,62654824460632,4904041860,62601080,1,5,vn
Tue Jan  5 11:12:08 2021,3779134086,,347721101,gs6gxmgstz,63377382295409,4904041860,62601080,1,5,vn
Sun Dec 19 17:08:29 2021,6965540354,Đu săn sale thôi nhưng guốc rất đẹp ạ và giao hàng tất nhanh,42481505,tienyenda,93016905562908,12145208968,241280710,1,5,vn
Sat Dec 18 16:52:14 2021,6954341597,"Thanks shop vì deal 1k mà dép quá đẹp, mà hàng chất lượng
Sẽ quay lại ủng hộ shop",19215248,nhainguyen1908,92943207156995,12145208968,241280710,1,5,vn
Thu Dec 23 01:01:28 2021,7003784902,"Quá tuyệt vời mình săn sale giá rất rẻ mà chất lượng lắm ạ , sáng mai rảnh mình chụp hình sau",469314703,chidunghihi,92943130574370,12145208968,241280710,1,5,vn
Tue Dec 21 07:55:55 2021,6982398401,"Mình đã nhận dc hàng. Hàng sale mà chất đẹp dã man, mềm lắm luôn. Thank shop",346924046,h*****0,92943141365764,12145208968,241280710,1,5,vn
Wed Dec 15 17:30:49 2021,6913263605,Giày đẹp săn sale có 1k nên vô cùng hài lòng đúng ngay màu tui thích nữa trên cả tuyệt vời vote shop 5 sao,603072344,6*****9,93016867469606,12145208968,241280710,1,5,vn
Tue Nov 30 11:10:13 2021,6757981754,Đẹp đáng đồng 🤑 nên mua uy tín và chất lượng shop phục vụ tốt giao hàng nhanh 👍,291313701,n*****2,91682616074138,12145208968,241280710,1,5,vn
Fri Aug 13 16:55:03 2021,5667931813,,313161226,senn_0827,82111887108294,2941253306,310559163,1,5,vn
Thu Jul 15 17:07:53 2021,5391259864,Shop phục vụ tốt. Chất lượng sản phẩm tạm. Đóng gói sản phẩm chắc chắn. Thời gian giao hàng nhanh.,74715818,lauthikimanh,79344971378384,2941253306,310559163,1,4,vn
Fri Jul  9 15:08:47 2021,5320859958,.....,336466810,hai_yen.2503,79345046282652,2941253306,310559163,1,5,vn
Sat Jun 19 15:39:36 2021,5131292030,Hàng như hình giao hàng nhanh. Chất lượng tốt,193583107,tien432day,77464291585283,2941253306,310559163,1,5,vn
Wed May 26 17:35:48 2021,4901591787,Hàng chính hãng. Giao hàng nhanh,58663038,oixinh,75489201346087,2941253306,310559163,1,5,vn
Tue May 18 22:00:06 2021,4835985436,Nđjsjccjfjdjdmakaksjdncjcncncndjsjsjsnsxjncncjddjkxmsmsnndnvjfdnsncjfjwkss,23122973,lan_phung194,74766602519404,2941253306,310559163,1,5,vn
Thu Dec 23 11:32:20 2021,7007221232,,390956844,nhu_nhu068,93779551175763,3422188753,237816484,1,5,vn
Wed Dec 22 12:24:13 2021,6996429225,,87798026,sully68,93626648045878,3422188753,237816484,1,5,vn
Sat Dec 25 00:46:10 2021,7024617240,,365812718,trucdao22072000,93163232473308,3422188753,237816484,1,5,vn
Tue Dec 21 14:24:51 2021,6986356709,,113483765,htnguyeenn,93442362563136,3422188753,237816484,1,5,vn
Wed Dec 22 21:01:39 2021,7002090033,,328110851,spalenguyet,93670575080575,3422188753,237816484,1,5,vn
Sun Dec 19 09:18:33 2021,6960755794,,14636114,nhatchien_979195,92137997495448,3422188753,237816484,1,5,vn
Mon Aug 31 16:07:41 2020,2925816267,Chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,116983054,khaicadangyeo,52366683073239,4224421385,21244515,1,5,vn
Sun Sep 13 12:10:37 2020,2996323669,"Sản phẩm phù hợp với giá tiền, nói chung là cũng ok, giao hàng nhanh",44538989,karrymimi,53287929600753,4224421385,21244515,1,5,vn
Mon Mar 22 11:51:11 2021,4351189244,"Đã nhận được hàng, shop giao đủ hàng đúng màu và đúng size. Vớ mỏng ",97754641,c*****h,69774943103028,4224421385,21244515,1,5,vn
Sat Sep 19 13:53:22 2020,3037423703,Mặc dù giao hàng lâu hơn dự kiến một ngày nhưng giày đẹp nhé các bạn nên mua ạ aljbsbxhshjejsbshsisjsbdgy,86754015,tan_thinhung,53874390382795,4224421385,21244515,1,5,vn
Tue Oct 13 09:19:29 2020,3171798716,Nói chung là hàng đẹp. Cũng đáng tiền. Mọi người nên mua nhé😀😀😀. Vd k liên quan😀,5035238,gautruc_nd,55992539501341,4224421385,21244515,1,5,vn
Mon Jul 27 19:31:34 2020,2748387893,Giao hàng nhanh. Đóng gói sản phẩm chắc chắn. Shop phục vụ rất tốt.,78378570,linh.36.yoopies,48868512167447,4224421385,21244515,1,5,vn
Wed Jul 22 10:58:58 2020,2722525149,Giày mềm đi êm phù hợp với đi bộ. Mình đi 36 nhưng mua to hơn 1 size cho thoải mái. Đi hơi rộng nhưng có dây buộc ôm chân chắc chắn nên ko còn thấy bị rộng.giá quá rẻ còn chất lượng thì tốt lắm. Sản phẩm chuẩn hình quảng cáo. Nên mua mọi Ng nhé giá siêu rẻ. Shop giao hàng siêu nhanh nhé,98160099,vuhoaithuong1986,48959565372565,6005941533,31580323,1,5,vn
Tue Dec 22 22:44:12 2020,3689931202,Hàng chim ưng lắm ra.. giá rẻ nhưng chất lượng khá là ok.. đi êm chân.. sẽ còn ủng hộ shop tiếp.. ở gần nên giao hàg cũg khá nhanh.. chân hơi đen nên để ý giày thôi đừng để ý chân nha 😂😂😂,68354807,thuugauu,62219615346413,6005941533,31580323,1,5,vn
Thu Jul 29 10:45:12 2021,5518165210,Quá nhanh so với quy định. Đặt hàng chưa đầy 24 tiếng đã có a shippo giao đến tận nhà. Rất rất rất rất rất.... hài lòng với sản phẩm. Cho shop 6sao luôn,28071720,ngangonn,81150970298214,6005941533,31580323,1,5,vn
Wed Jul 29 09:26:56 2020,2754751797,"Thêm 8 người Đà Nẵng nhiễm nCoV
Bộ Y tế sáng nay ghi nhận 8 ca nhiễm nCoV, đều liên quan đến các bệnh viện ở Đà Nẵng, nâng số ca nhiễm năm ngày qua lên 30.

Các bệnh nhân được ghi nhận từ số 439 đến 446, gồm 7 nữ và một nam, độ tuổi từ 19 đến 68",86437062,r*****1,49530069240010,6005941533,31580323,1,5,vn
Sat Oct 10 14:50:41 2020,3154676804,"Shop giao hàng rất nhanh và nhiệt tình
Đôi màu tím có rộng hơn đôi màu đỏ chút. Giày đi êm, nhẹ chân. Với giá đó thì quá ok rồi. 😍",78288315,tranghlqn,55916655056825,6005941533,31580323,1,5,vn
Fri Jul  3 12:36:21 2020,2630880190,"Đã nhận đc hàng , giày giống ảnh , đế dày đi êm chân shop còn gửi kèm thư cảm ơn vs kẹo nữa . Rất hài lòng mn nên mua nga ",201433536,giale286,47184396131512,6005941533,31580323,1,5,vn
Fri Jan 15 17:55:01 2021,3857484270,Hàng đủ đẹp ,220124752,125rbfndk,64062201136929,4904041860,62601080,1,5,vn
Fri Dec 18 00:24:03 2020,3644493560,"Shop giao đủ hàng bảo shop giao 1 dép nữ và 3d nam mà sh giao của nam hết, mk con gái đi dép nam hơi rộng nhưng k sao,shop cũng tl là k thấy tn của b nên đi đơn rồi ,nói chung cũng ok dép dày đẹp, giá rẻ mà đẹp nữa này mà ra mua tạp hóa cũng 30k nhưng mua ở shop vừa rẻ vừa đẹp đi am chân 😍",115452331,0905huan1995,61616055122265,4904041860,62601080,1,5,vn
Tue Dec 22 12:14:40 2020,3684258367,"Đã nhận được hàng, giao hàng nhanh , dép nữa xinh nhưng giao cho mình dép nam màu tím hoa mộng mơ quá với size bé sợ ko vừa!! 
Dép khá dày dặn. ",63212761,levinh15101993,62054845320357,4904041860,62601080,1,5,vn
Sat Jan  2 14:32:44 2021,3761463182,"sản phẩm tốt, giao hàng nhanh, đóng gói cẩn thận, dùng rất thích.
lần sau sẽ tiếp tục ghé qua.
chúc shop hồng phát.",159129761,vuthithuhien91haha,62227865143660,4904041860,62601080,1,5,vn
Sat Dec 19 09:23:01 2020,3656816185,Dép quá đẹp luôn rất ưng ý giá lại rẻ nữa.mua 4 đôi cả nam nữ và trẻ e vậy mà shop vẫn giao đúg hàng.sẽ ủng hộ lần sau ,67431928,bong.thoi.2017,61808112008251,4904041860,62601080,1,5,vn
Wed Dec 23 08:59:13 2020,3691850304,"Dép đế khá dày, đi cũng ấm. Vote shop 5*",27692974,linhtrang1407,61997020609589,4904041860,62601080,1,5,vn
Fri Dec 17 20:46:18 2021,6944756584,,55042591,nhungnguyenna2211,92891816347324,3422188753,237816484,1,5,vn
Fri Dec 17 21:38:59 2021,6945383087,,44686502,k*****i,93343684595381,3422188753,237816484,1,5,vn
Sun Dec 19 21:21:22 2021,6968088680,,172454369,2heocon4.4.2019,92843888545510,3422188753,237816484,1,5,vn
Fri Dec 17 06:36:33 2021,6934330867,,79114858,phungcongtuan,93173031585102,3422188753,237816484,1,5,vn
Thu Dec 16 21:24:58 2021,6931534925,,139251118,hoatruong_304,92820534583243,3422188753,237816484,1,5,vn
Fri Dec 17 12:58:37 2021,6938433924,,294576031,t*****2,93017532379860,3422188753,237816484,1,5,vn
Fri Jul  9 14:11:06 2021,5320135010,Hàng oke,135670251,tunpham__,79346631209618,2941253306,310559163,1,5,vn
Tue May 18 13:45:58 2021,4831926885,Dép dày dặn êm chân,55529195,kimhuong6389,74787641186608,2941253306,310559163,1,5,vn
Tue May 18 19:06:24 2021,4834640574,"Chất lượng sản phẩm tuyệt vời 
Chất lượng sản phẩm tuyệt vời zz ",7338954,0988573616_._,74786953271410,2941253306,310559163,1,5,vn
Wed May 26 17:38:55 2021,4901619575,,14301652,quochuynght,75550362344858,2941253306,310559163,1,5,vn
Thu May 20 21:21:26 2021,4853596919,Chất lượng,14191860,thuytrang312,74799712475100,2941253306,310559163,1,5,vn
Tue May 18 12:02:58 2021,4831098853,,33380146,thu080898,74787105498653,2941253306,310559163,1,5,vn
Tue Jul 14 16:02:36 2020,2686409189,Hàng cực kỳ đẹp. Mua tặng bạn mà bạn khen cực kỳ luôn à. Sẽ ủng hộ shop cực nhiều ,97564416,baongoc11112007,47819569147987,4224421385,21244515,1,5,vn
Wed Mar 17 18:17:30 2021,4317972266,"Giày đẹp lắm ạ, y như hình, tiếc là em mình đặt nhỏ hơn chân 1 size... nói chung giày xinh lắm nha",158368226,v*****2,68826639467679,4224421385,21244515,1,5,vn
Thu Jan  7 10:54:03 2021,3795259074,"Giao hàng siêu nhanh, giầy như quảng cáo, dùng rất ok. Ủng hộ shop",17173858,n*****2,63128961169386,4224421385,21244515,1,5,vn
Mon Oct 26 23:17:23 2020,3263328846,Giày rất đẹp. Shop giao hàng nhanh. Mình rất hài lòng. Cho shop 5*,39133858,trang_16_1995.,57286951542196,4224421385,21244515,1,5,vn
Thu Jul 23 16:42:08 2020,2729612853,"Giày giao nhanh , đúng mẫu đã đặt , nhìn xinh lắm nha , giá rẻ nữa ",18823484,nhanle_97,47834851520483,4224421385,21244515,1,5,vn
Mon Oct  5 12:33:59 2020,3124207342,"Giày đẹp, lúc nhận hộp hơi móp méo. Giày hơi chuẩn form nhưng vẫn bị nhăn ở gót. Hơi rộng hơn size thường",108526500,t*****i,55307764309790,4224421385,21244515,1,5,vn
Fri Nov 19 11:48:30 2021,6649165121,"Sản phẩm tạm ổn. Giàu có vẻ đi k được bền . form k đẹp lắm nhưng dk cái shop giao nhanh.
Sản phẩm mua kèm ngẫu nhiên thì k đẹp k nên mua",29720470,the_kates_47,90728082097702,12145208968,241280710,1,4,vn
Thu Jan  6 12:40:02 2022,7137359927,"Guốc dép đẹp lắm ak 
Thanks shop",31366432,phuong251990,94316115092428,12145208968,241280710,1,5,vn
Thu Dec 30 16:16:00 2021,7077224752,Dép siêu đẹp lunnnnn,2378732,l*****1,94314605591363,12145208968,241280710,1,5,vn
Mon Jan  3 03:13:11 2022,7103544596,Hài lòng,60353471,nguyenthithuykieu2005,92943248000870,12145208968,241280710,1,5,vn
Fri Dec 31 10:14:30 2021,7083680851,Giày xịn lắm nhaaaaaaa,160158672,hanhhehehehe,94313505169369,12145208968,241280710,1,5,vn
Mon Jan  3 17:01:34 2022,7108795978,"Tốt,hợp ý,phải chăng",226888363,nguyennga1984,94316111283828,12145208968,241280710,1,5,vn
Tue Jan 12 14:12:21 2021,3832774434,hàng y hình .đi êm chân mà ấm nữa.,30628332,ngothuyhang2502,63864260477880,4904041860,62601080,1,5,vn
Wed Nov  4 19:06:14 2020,3315242639,"Shop giao rất nhanh, hàng chuẩn y hình dày dặn đế cao nhé. Nên mua mọi nguoi a. ",40313312,vannguyenvn,58065124208148,4904041860,62601080,1,5,vn
Tue Dec  8 17:06:07 2020,3559633506,"Dép rẻ mà đẹp đi êm ghê luôn á, nên mua nha",29976205,phuongthaobuithao,60764765024053,4904041860,62601080,1,5,vn
Tue Jan 12 15:35:51 2021,3833380540,Dép ok lắm shop lại gửi cho 5 đôi màu nâu theo yêu cầu nữa. cảm ơn shop nhiều,282094888,luzokinatato,63518963317155,4904041860,62601080,1,5,vn
Wed Jan 13 20:58:31 2021,3843588136,Chất lượng tốt lên mua ,52088623,tuyet0405,63821807427039,4904041860,62601080,1,5,vn
Thu Dec 10 14:09:28 2020,3573064300,Hàng đẹp mua tốt nhé các bác👍,77423116,buinham_metom007.,61135843176635,4904041860,62601080,1,5,vn
Mon Nov 23 23:03:30 2020,3458392725,"Giày đẹp lắm ạ mỗi tội hơi rộng tí xíu nhưng chắc mang vớ vào là vừa ,giá rẻ mà giày đc như vậy thì ko thể chê đi đâu đc ",148910564,ngandaynee246,59469545252987,6005941533,31580323,1,5,vn
Mon Jul 26 13:38:24 2021,5491213912,"Hình ảnh k liên quan cho lắm.
Giày đẹp. Hợp với giá tiền . Giao hàng nhanh. Shop TL thắc mắc tận tình. ,",327706404,thu5596,79886485559893,6005941533,31580323,1,5,vn
Fri Dec  4 10:55:16 2020,3530118185,"Giày thích lắm mn ạ. Đi êm chân, mk đi 37 vừa y luôn ạ. Còn đc shop tặng kẹo vs giấy thích lắm. Shop cực kỳ nhiệt tình luôn. Hàng gửi đi có cả tin nhắn nữa. Cho shop 5 sao luôn 🥰🥰",93504241,g*****0,60562641166804,6005941533,31580323,1,5,vn
Wed Aug  5 17:22:48 2020,2790017929, Quyết định số 2362/QĐ-UBND ngày 09/6/2020 của UBND thành phố Hà Nội về việc phê duyệt chỉ tiêu và ban hành Kế hoạch tổ chức xét tuyển vào viên chức các cơ sở giáo,32515763,nguyenthilyly1511,49888521366707,6005941533,31580323,1,5,vn
Wed May 19 21:31:57 2021,4844594899,"Mua đại vì đang tính chạy bộ mà k có giày thích hợp, khá ưng vì rẻ vậy mà hàng như này là quá ok rồi",320322646,cam_ngan09,74971691109025,6005941533,31580323,1,5,vn
Thu Aug 20 17:39:26 2020,2872816373,Chất lượng dịch vụ 5 sao. Shop đáng yêu. Chăm sóc khách hàng rất tốt. Hàng rất đẹp. Giá rẻ mà chất lượng tốt. Chúc Shop đông khách nha. ,79683769,hanoi_0108,51509578211868,6005941533,31580323,1,5,vn
Fri Jul 16 15:07:38 2021,5400569531,Hàng rất là mỏng,483836759,ngu244,79401379136619,2941253306,310559163,1,4,vn
Tue May 25 16:37:48 2021,4892748347,èn.F.rkmw....m.....ng..g..mh.mg..hhhhhj h...kkdnbbn,449921058,,75489424059610,2941253306,310559163,1,5,vn
Sat Jun 19 20:28:59 2021,5133867185,"Hơi Xấu , mà đi làm mà ? Ko đòi hỏi cao hơn ? Cám ơn Shop",388274934,vkglw1a757,77458608111091,2941253306,310559163,1,5,vn
Tue May 18 11:26:16 2021,4830798808,Dép oke ạ,48630689,silentheart01,74798993169253,2941253306,310559163,1,5,vn
Wed May 19 08:02:54 2021,4837780655,Săn hàng 1k siêu thích ạ,444224439,4g402kgcrx,74789780387550,2941253306,310559163,1,5,vn
Mon May 24 20:41:46 2021,4886486068,,424090089,v*****7,74768372390619,2941253306,310559163,1,5,vn
Thu Sep 17 11:55:14 2020,3023937289,"Giày đẹp, giá cả hợp lý nên ưng lắm. Lần tới sẽ ủng hộ shop nữa ah",111575158,s*****5,53285129671986,4224421385,21244515,1,5,vn
Fri Nov  6 19:27:33 2020,3328864821,Giày ổn nhưng mn nên lấy lên 1 size vì đầu của giày nhỏ hơi cộm chân ảnh và video mamg tính chất nhận xu,182142162,tranlyly20012345,57852087373191,4224421385,21244515,1,5,vn
Fri Sep 11 11:58:30 2020,2981130138,"Chất lượng sản phẩm ok so với giá tiền, giày cũng đúng form luôn",35685745,hanglinhtung,53284169630049,4224421385,21244515,1,5,vn
Sat Aug 15 23:29:39 2020,2848302842,"Đóng gói kĩ càng, giày xinhhhhhhh lắm lunnnn. Sẽ ủng hộ dàiiiiii",25532766,baongoc_1806,50778016188940,4224421385,21244515,1,5,vn
Tue Sep 29 21:59:39 2020,3094417920,"Giao hàng nhanh, đúng màu đúng size. Giày mang vào chân hơi thô!",28027286,tranthithanhlong,54363128654390,4224421385,21244515,1,5,vn
Sun Oct  4 16:35:53 2020,3120489763,"Giao hàng nhanh, giày đẹp so với giá nha mọi người ơi, nên mua ạ",213569709,vava.hiep,54006570245411,4224421385,21244515,1,5,vn
Sun Dec 19 10:40:47 2021,6961508050,,314846127,0ka49l_1j8,93418872070444,3422188753,237816484,1,5,vn
Thu Dec 16 12:16:05 2021,6923604726,,98499157,nhuhoa.959595,92961078189143,3422188753,237816484,1,5,vn
Fri Dec 17 21:01:43 2021,6944944334,,417429313,meomeomeo_corner,93269441011108,3422188753,237816484,1,5,vn
Thu Dec 16 11:15:47 2021,6922785062,,91458246,thuhuonglaw1995,92943913598189,3422188753,237816484,1,5,vn
Sun Dec 12 10:18:56 2021,6871930130,,76308102,laitruong_97,92126407568147,3422188753,237816484,1,5,vn
Tue Dec 14 13:31:21 2021,6895691415,,58282964,hue_hip97,92397538520198,3422188753,237816484,1,5,vn
Tue Jan  4 19:15:59 2022,7119967759,Đẹp nhaaa xiuu woannn😽,618551554,chamnguyenthuy585,94274995147792,12145208968,241280710,1,5,vn
Sat Jan  1 14:04:15 2022,7092923513,Giày khá đẹp,244253491,nguyentram2402,94315453100682,12145208968,241280710,1,5,vn
Wed Dec 29 19:53:17 2021,7069133483,Giày xinhhhhh,78527875,goccuagiang88,94315487105956,12145208968,241280710,1,5,vn
Mon Dec 27 11:10:20 2021,7043347882,Chất lượng quá ok,44808121,hongnam195,93017513455464,12145208968,241280710,1,5,vn
Thu Dec 30 16:28:23 2021,7077345917,Giày đẹp và gói kỹ,83149173,trangtribancongsaigon,94313551115782,12145208968,241280710,1,5,vn
Mon Jan  3 13:51:49 2022,7107094104,Mẫu đẹp giá rẻ se ủng hộ shop (｡♡‿♡｡)(｡♡‿♡｡)(｡♡‿♡｡)(｡♡‿♡｡)(｡♡‿♡｡)(｡♡‿♡｡)(｡♡‿♡｡)(｡♡‿♡｡)(｡♡‿♡｡),71003399,lyly2959,94351744093648,12145208968,241280710,1,5,vn
Wed Jul  1 11:48:09 2020,2620856929,Sykdkyxktzrjsjraktsotskydykxkgxlhclydoydoywi5syodlyxkysitsi5sktdlydyoditsyosotsktsktaktsgmxgmsktsktsktstkstksktsktstkdykdykdykdoyditdits,87576199,m*****e,47177177284343,6005941533,31580323,1,5,vn
Mon Oct  5 16:06:35 2020,3125480333,"Shop giao hàng nhanh, giày đẹp tuy nhiên đế giày hơi mỏng, mình phải mua thêm lót giày đi cho êm, chất lượng phù hợp vs mức giá nha cả nhà",34061301,wasabj9,54720866506255,6005941533,31580323,1,5,vn
Sat Jun 27 16:23:23 2020,2605523482,"Giày đẹp
Giống mô tả
Giao hàng nhanh
Chất lượng tuyệt vời
Rất đáng tiền",17003034,tieuthuan,46767131835286,6005941533,31580323,1,5,vn
Sun Jul 19 10:52:03 2020,2709100261,"Đã nhận được hàng. Giầy mềm, đế nhựa khá thích hợp cho đi tập thể dục. Chưa biết độ bền ra sao, nhưng mới nhận là khá hài lòng, nhất là với việc shop cho xem hàng trước.",50510829,haitoan9702,48703470139720,6005941533,31580323,1,5,vn
Fri Jul  3 11:40:50 2020,2630598459,"vải mềm, lót dày dễ bám thêm chân khi tháo dày ra. Đi êm và không bị xước gót chân. Nhưng vì 59K nên okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk",47611809,sallykhanhpam,47311580313767,6005941533,31580323,1,5,vn
Tue Jun 16 09:49:50 2020,2550303885,Sản phẩm đẹp y hình. Mag rất êm ái va nhẹ. Giá thì quá đẹp luôn nha mn,76263884,nguyenthiphuongmai10,45590021322646,6005941533,31580323,1,5,vn
Thu Dec 17 15:35:14 2020,3639043111,Rẻ và rất đẹp mang ấm cực sẽ ủng hộ nữa,15094410,hien_nguyen_05091996,61546569195602,4904041860,62601080,1,5,vn
Sun Dec 15 19:59:44 2019,1858164042,"Giáo đúng số lượng, hàng đẹp nên mua",113204284,nguyenthithuong92.12,2320471012,4904041860,62601080,1,5,vn
Thu Dec 17 09:48:52 2020,3635409302,"Dép đẹp đi ấm ạ , giao habgf nhanh , sẽ ubgr hộ shop nhiều ạ ❤",310082078,nguyenhop_27,61521299471156,4904041860,62601080,1,5,vn
Tue Dec 22 12:54:03 2020,3684628669,"Dép rất đẹp, ấm
Giao hàng siêu nhanh
Sẽ tiếp tục ủng hộ shop",163181826,t*****8,61406296429734,4904041860,62601080,1,5,vn
Tue Dec 29 10:01:37 2020,3735182929,Khăn đẹp,144898501,giangvu93hd,62700289592266,4904041860,62601080,1,5,vn
Thu Dec 24 20:33:16 2020,3706035228,Hàng đẹp đúng như mô tả. Mọi người trong nhà mình khen dữ lắm,22478155,thanhthanh.1993,61913648395412,4904041860,62601080,1,5,vn
Sat Nov 20 12:47:04 2021,6661027279,"Giao hàng nhanh
Đóng size số
Săn sale nên k nói gì nhiều
Nên mua",40267646,lananhnguyen2611,90265086419953,2941253306,310559163,1,5,vn
Tue Oct  5 23:47:33 2021,6190203329,Đặt 2 đôi giao 1 đôi nhắn tin k thèm tk,44500761,kennguyen0163,82123212262938,2941253306,310559163,-1,1,vn
Mon Sep 20 14:05:18 2021,6047387205,Ccfffghyyhb😀😀😀😀😀😀😀😀😀😀đeuko ggdeecvffffffffffffftfttfffdeerfc,139436210,tuyetanh.96,84865099468206,2941253306,310559163,1,5,vn
Mon Sep 27 12:02:30 2021,6110127204,Hàng chất lượng,41593208,vinhtran1996666,84902632496721,2941253306,310559163,1,5,vn
Mon Oct  4 21:52:13 2021,6180216960,.1112334567890013457899001235677900245678345789933455789,27374111,yenxabong,84865856401949,2941253306,310559163,1,5,vn
